model,task,sample_id,score,benchmark,run_id
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recPIzpnuYpB4yvmp,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recRZjaElf8ft7xTq,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recReg13iV2HwJTaA,0.875,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recRhwQwHijW0gCLo,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recUc29lMDBEvurYo,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recVE8cUNHpHZIAvL,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recWXwn9v4IG9ZrM6,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recXsYa3i2UhGF5fe,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recYCMJWH7IpcdqwE,0.125,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recatj4YXzbOaq3Ar,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recb80OwMgNnceA9t,0.625,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,reccVBrYdwsB84fGy,0.75,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recfTlTMjZBuOducT,0.75,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recgC4GJ8wUemlUQD,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recixxJmdux0d8LZQ,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,reckEnrOPFT9Ru7tW,0.875,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recoiTJPGUmzAkief,0.75,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recwW1A85nfyQpReG,0.75,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recwlwlcPvXVNPmvl,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recyrk6XBVwugG5u8,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recywRj5a8EEjj2Ib,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,recz3MfYHPRhsEQkW,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
anthropic/claude-sonnet-4-20250514,GPQA Diamond,reczkBiPPNrNN49Hp,1.0,GPQA diamond,J9wjcQqKJ7hCSYnnoa5E9i
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec06pnAkLOr2t2mp,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec0Arme2jcXQZnAW,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec0wZvZgiz320KRs,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec0yTRmO1o1xCA6H,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec1zl5LvaatzGhFt,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec260hNUCEj109Dj,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec2UlKqC6RFHdcro,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec2ZTsqazBZ3LTWZ,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec2fsnzUuvNtUYK8,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec4JrWy7Il8ho5vk,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec4L69T0Y1AS4AFS,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec4UqStf9WUVif1f,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec4r4KWNLrT7g2kR,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec527dNeEtWJrYNl,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec5eA17Qr1ucNLUf,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec5rjeLsEq5Fg7Oj,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec7C06XOB2h298ue,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec7qmSnbud4FHSqL,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec8nshandHARTkrg,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec8y3ZrBOcLgNEkE,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec9GugrngvsQR99A,0.25,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rec9ubQihAh6g9bft,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recA1i5ZAh0Uzclxp,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recAAJoHMW45Lv5je,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recBGxVySx1pkrO1i,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recBXlqrZUCR897It,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recBtVK8rBVtIlXDq,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recCJJOeBGERaHYax,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recD8oX1KevFbl7bL,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recDDxpS9s8cwkqfq,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recDj2Y2BbtV02Wv5,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recDytVnNYZe2HuUU,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recEmTBhx2hgw6tPQ,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recFaL6j8UMhutXrc,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recG1ljJQcVy6CbSl,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recGFKDUd8qgz81Zl,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recGFNRVl1qBZGwyU,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recHVUd2DkoKfedJZ,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recI1ls9OXdxatHQn,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIDiDKKrN61Auyr,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIIUynGGpsGEYuo,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIMcQfaQNa6vzsT,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recINSFEYLCyyd08m,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIOlKBsOeEcgkA1,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIj8lR4tuDgrHou,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recIlghoOw5VbY4Zh,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recJJcOHhFeSaRpl4,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recJZ3QEfRKjYw9a7,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recK9F5aqdaybl8bb,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recKcjTwONILZqHAX,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recKm6LNWykGapmCr,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recKv4hFyNpViUXnL,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recL9MFV5zmdlle5T,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recLAgwx9vbgB5EHk,0.25,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recLSzwBUS3olCjhl,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recLrRirj7iXoB0rU,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recN4DY9Q5V03glmQ,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recNAiPUKOulQbKVP,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recNFJjE5PPTqVJGv,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recNu3MXkvWUzHZr9,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recNuT2oSnO86bxOx,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recO3hvCWRGiG0odN,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recOYsaYs6RmtlTDy,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recOkA2zsy4GSMD9R,0.25,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recOvqPKUtyy9ISA1,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recPL4ZPpVYxgMu57,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recPSTGXK3P39yNYT,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recPzW1WqRnPs57D6,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recQ8oxSY2aCwFRS8,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recQiWOxhkXRz9NVE,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recRTiyaRymerDJ4y,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recRgabRzMaEoBRcM,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recS48OsU6kVadBPW,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recSBcGLPatKb3Ygu,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recTs7qzfJs6kfLUK,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recUBgVlkKzcRPDdK,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recUOePh79cp4T2Bg,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recV1nqYQvpII94oC,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recVEXvhYxAhELVqB,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recVvpD8miVjmmyfe,0.25,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recWPMm91mGDLXONm,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recWxGU8Q4YReJ1tb,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recWzUUYBN0NuXO2k,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recXsuOHRBLcyenF2,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recXvQ6gWAmyakrpD,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recYA3LPsCvF1fTMI,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recYOzCsevNz61Lyn,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recYt8xx80OTyDsL0,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZ13cwgDQf9jRd9,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZSGUkn56v9kEp1,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZWeueB7lSPR6wN,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZbxrocrxh9YENH,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZdZxsN0AxDx0pB,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recZt4x514UQNnsgy,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reca44yABeO2fx7UB,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recaXdGn3FAIkxLGM,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recafnH3RRnMBXEb1,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recakFKZioXUuldcd,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recb2M22zaD3tL6Qc,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recb4cGsC6BJUCU3V,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reccOKzFNmyqeJ6ry,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reccVFW11Elovnf8T,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recclFbsjbaiVVnnV,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recdya6FuYraBU5Rh,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,receYQxnUBvxPcvbQ,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,receo3UUzRvWCqyfA,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recf6ayQmL1SxKbvW,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recgI6tUQ7RLJRWGx,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recgM7o1tcc7tP778,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recgXxEgllSGEpELP,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rechKl68Uc6H7vU0N,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rechgQucGlrnt8KRV,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rechtUKxC6G67H7Pr,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recihePFulRgNKsIn,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reciuppdQde4FGX1z,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recjJ54TXc04enRkZ,0.75,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recjgMJaMxz4ESDF2,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reck1zKeCssmN82Ga,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reck4G4xxv3YnpbtQ,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reckYqR92oJkqJXkE,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reckl6PkaEMWM50yZ,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recl1UtgTVKishAq4,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recmI7EiLv72PxmYK,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recmkvk6EFAmqyMxR,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recmwwQJnx7ll7bqL,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recn3NhOhqAPLda16,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recnGEpF1srQpaqWq,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recnTTKdBzfuoZ7w7,0.125,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recnawZPumSCLMVgp,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recnjViFrqlZNL3fY,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,reco8WSc71p8zAv4q,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recooG6bivTUJpDBz,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recoy9ZLBsc7HIRBy,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recpJmTOXx6T48nDJ,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recpki12iG9RUGrz9,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recqFDvYKKRmbnoUb,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recqGD3fxPCI59vPQ,0.875,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recqLRu4BcJvlSANc,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recr3VHM4zYf6dMFY,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recrHBEJJoDTV05JR,0.375,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recrNbtgTNoabJJi6,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recrs0kUo7Ua1xhKO,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recs3PLPUEMiqg4P8,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rect4iLrSfUwkNTno,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rectXfsCM1dj4Kv2c,0.625,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,rectlyG9pCAAuWhoB,0.25,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recuYEkVjdVUwA3c0,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recuyeuT5rQ6qDt8F,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recv7GsQg3f0fvB1f,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recvZlMbpPz0yLDle,0.5,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recvlnu8BuLmXZhSX,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recw4rROcnHKNZhtK,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recxTy0x7M6T9ikc0,0.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
openai/gpt-4.1-mini-2025-04-14,GPQA Diamond,recxsX66ktJ1Lwt4f,1.0,GPQA diamond,dXHddeGRX7JRVa5UNfad5C
